t,R,S,I,sample
11.547353353969875,29.0,19917.0,54.0,2.0
11.65359761478609,29.0,19916.0,55.0,2.0
11.682136030218993,29.0,19915.0,56.0,2.0
11.70110568085142,30.0,19915.0,55.0,2.0
11.739064154076315,30.0,19914.0,56.0,2.0
11.759987529885496,30.0,19913.0,57.0,2.0
11.772417421393023,31.0,19913.0,56.0,2.0
11.774101839510411,31.0,19912.0,57.0,2.0
11.807872313270572,31.0,19911.0,58.0,2.0
11.835424092827308,31.0,19910.0,59.0,2.0
11.875986317315745,31.0,19909.0,60.0,2.0
11.8766461778432,32.0,19909.0,59.0,3.0
11.896517147570991,33.0,19909.0,58.0,3.0
11.905152280852468,33.0,19908.0,59.0,3.0
11.90814423300815,33.0,19907.0,60.0,3.0
11.92327330517802,34.0,19907.0,59.0,3.0
11.986464658696153,34.0,19906.0,60.0,3.0
12.033534664982765,34.0,19905.0,61.0,3.0
12.041924634501505,34.0,19904.0,62.0,3.0
12.081638285157682,35.0,19904.0,61.0,3.0
12.093525459911296,35.0,19903.0,62.0,3.0
12.095717518285438,35.0,19902.0,63.0,3.0
12.169447035339287,35.0,19901.0,64.0,3.0
12.176613182507163,35.0,19900.0,65.0,3.0
12.186955636753503,35.0,19899.0,66.0,3.0
12.192827549103571,35.0,19898.0,67.0,3.0
12.215938292368707,35.0,19897.0,68.0,3.0
12.226849144656827,36.0,19897.0,67.0,3.0
12.236231897094415,36.0,19896.0,68.0,3.0
12.28195617372236,36.0,19895.0,69.0,3.0
12.357737389213495,37.0,19895.0,68.0,3.0
12.407864300005322,38.0,19895.0,67.0,3.0
12.442900047637929,38.0,19894.0,68.0,3.0
12.450139597958861,38.0,19893.0,69.0,3.0
12.478030295713673,38.0,19892.0,70.0,3.0
12.501593864064438,38.0,19891.0,71.0,3.0
12.50800058910453,38.0,19890.0,72.0,3.0
12.511519395622596,38.0,19889.0,73.0,3.0
12.53580629141839,38.0,19888.0,74.0,3.0
12.537946752460554,39.0,19888.0,73.0,3.0
12.58807832758773,39.0,19887.0,74.0,3.0
12.595362528137692,39.0,19886.0,75.0,3.0
12.661944494213362,39.0,19885.0,76.0,3.0
12.663749596969721,39.0,19884.0,77.0,3.0
12.665890531494949,39.0,19883.0,78.0,3.0
12.669368004017738,39.0,19882.0,79.0,3.0
12.67048418105124,39.0,19881.0,80.0,3.0
12.682132656675613,39.0,19880.0,81.0,3.0
12.69708330883377,39.0,19879.0,82.0,3.0
12.700120425266086,39.0,19878.0,83.0,3.0
12.739590716988639,39.0,19877.0,84.0,3.0
12.77196205402788,39.0,19876.0,85.0,3.0
12.77277860533352,39.0,19875.0,86.0,3.0
12.83773834864425,39.0,19874.0,87.0,3.0
12.844814279960664,39.0,19873.0,88.0,3.0
12.855321945390747,39.0,19872.0,89.0,3.0
12.888531308676933,39.0,19871.0,90.0,3.0
12.909330496984031,39.0,19870.0,91.0,3.0
12.923769079836193,39.0,19869.0,92.0,3.0
12.93686976611989,39.0,19868.0,93.0,3.0
12.961986030877807,39.0,19867.0,94.0,3.0
12.97726936745733,40.0,19867.0,93.0,3.0
13.042764885287848,41.0,19867.0,92.0,3.0
13.054546872716335,41.0,19866.0,93.0,3.0
13.06282823904379,42.0,19866.0,92.0,3.0
13.06443764528921,42.0,19865.0,93.0,3.0
13.083399217700276,42.0,19864.0,94.0,3.0
13.083401865783065,42.0,19863.0,95.0,3.0
13.084004629500038,42.0,19862.0,96.0,3.0
13.093558942666448,42.0,19861.0,97.0,3.0
13.107430802714628,42.0,19860.0,98.0,3.0
13.107630378148238,43.0,19860.0,97.0,3.0
13.120493985378372,43.0,19859.0,98.0,3.0
13.12132222179933,43.0,19858.0,99.0,3.0
13.13268679597675,43.0,19857.0,100.0,3.0
13.149482894353454,43.0,19856.0,101.0,3.0
13.15254688553198,43.0,19855.0,102.0,3.0
13.157001641251908,43.0,19854.0,103.0,3.0
13.160380005094696,43.0,19853.0,104.0,3.0
13.168360433387235,43.0,19852.0,105.0,3.0
13.172100590125257,44.0,19852.0,104.0,3.0
13.181707359667966,44.0,19851.0,105.0,3.0
13.210673894496766,44.0,19850.0,106.0,3.0
13.214718108589123,44.0,19849.0,107.0,3.0
13.240063646688078,44.0,19848.0,108.0,3.0
13.243307589639416,44.0,19847.0,109.0,3.0
13.245637104864759,44.0,19846.0,110.0,3.0
13.249270689784002,44.0,19845.0,111.0,3.0
13.252792817153907,45.0,19845.0,110.0,3.0
13.25590610065323,45.0,19844.0,111.0,3.0
13.284383578385087,45.0,19843.0,112.0,3.0
13.291231070794613,45.0,19842.0,113.0,3.0
13.301294624770328,45.0,19841.0,114.0,3.0
13.326790277689872,45.0,19840.0,115.0,3.0
13.347307049323714,45.0,19839.0,116.0,3.0
13.376371212793492,45.0,19838.0,117.0,3.0
13.394949661091717,45.0,19837.0,118.0,3.0
13.401587148630508,45.0,19836.0,119.0,3.0
13.414120422000329,45.0,19835.0,120.0,3.0
13.419741263634933,45.0,19834.0,121.0,3.0
13.429824558227386,45.0,19833.0,122.0,3.0
13.429938353214885,45.0,19832.0,123.0,3.0
13.430268547333021,45.0,19831.0,124.0,3.0
