"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19"
0.021978021978022,0.0659340659340659,0.0659340659340659,0.142857142857143,0.21978021978022,0.296703296703297,0.340659340659341,0.340659340659341,0.406593406593407,0.472527472527473,0.483516483516484,0.538461538461538,0.56043956043956,0.593406593406593,0.615384615384615,0.648351648351648,0.725274725274725,0.736263736263736,0.758241758241758
0.0101010101010101,0.0202020202020202,0.0202020202020202,0.0202020202020202,0.0202020202020202,0.0202020202020202,0.0202020202020202,0.0202020202020202,0.0202020202020202,0.161616161616162,0.696969696969697,0.747474747474748,0.747474747474748,0.757575757575758,0.767676767676768,0.767676767676768,0.767676767676768,0.767676767676768,0.818181818181818
0.0117647058823529,0.0117647058823529,0.0117647058823529,0.0235294117647059,0.0352941176470588,0.0470588235294118,0.0470588235294118,0.0470588235294118,0.0823529411764706,0.0941176470588235,0.105882352941176,0.117647058823529,0.129411764705882,0.152941176470588,0.176470588235294,0.258823529411765,0.458823529411765,0.611764705882353,0.894117647058824
0.0348837209302326,0.0581395348837209,0.0581395348837209,0.116279069767442,0.127906976744186,0.209302325581395,0.186046511627907,0.255813953488372,0.313953488372093,0.476744186046512,0.674418604651163,0.77906976744186,0.825581395348837,0.825581395348837,0.872093023255814,0.906976744186046,0.930232558139535,0.918604651162791,0.941860465116279
0.0526315789473684,0.0526315789473684,0.147368421052632,0.221052631578947,0.294736842105263,0.378947368421053,0.442105263157895,0.473684210526316,0.505263157894737,0.515789473684211,0.547368421052632,0.568421052631579,0.6,0.621052631578947,0.642105263157895,0.810526315789474,0.926315789473684,1,1
0.0108695652173913,0.0108695652173913,0.0108695652173913,0.0108695652173913,0.0108695652173913,0.0108695652173913,0.0108695652173913,0.0108695652173913,0.0108695652173913,0.0108695652173913,0.0108695652173913,0.0108695652173913,0.0108695652173913,0.0108695652173913,0.0108695652173913,0.0108695652173913,0.0108695652173913,0.0108695652173913,0.0108695652173913
0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.04,0.07,0.07,0.09,0.1,0.12,0.12,0.14,0.26,0.31,0.37,0.61
0.0232558139534884,0.0232558139534884,0.0232558139534884,0.0465116279069767,0.0813953488372093,0.13953488372093,0.209302325581395,0.267441860465116,0.372093023255814,0.488372093023256,0.662790697674419,0.72093023255814,0.732558139534884,0.872093023255814,0.930232558139535,0.953488372093023,0.953488372093023,0.988372093023256,1
0.0204081632653061,0.0408163265306122,0.0816326530612245,0.142857142857143,0.173469387755102,0.183673469387755,0.214285714285714,0.326530612244898,0.397959183673469,0.448979591836735,0.5,0.571428571428571,0.591836734693878,0.663265306122449,0.683673469387755,0.724489795918367,0.785714285714286,0.836734693877551,0.857142857142857
0.0104166666666667,0.0104166666666667,0.0104166666666667,0.0104166666666667,0.0104166666666667,0.0729166666666667,0.166666666666667,0.1875,0.3125,0.479166666666667,0.625,0.729166666666667,0.729166666666667,0.770833333333333,0.75,0.75,0.770833333333333,0.78125,0.802083333333333
0.0117647058823529,0.0235294117647059,0.0470588235294118,0.0705882352941176,0.117647058823529,0.129411764705882,0.176470588235294,0.2,0.223529411764706,0.188235294117647,0.282352941176471,0.305882352941176,0.352941176470588,0.352941176470588,0.423529411764706,0.470588235294118,0.529411764705882,0.611764705882353,0.647058823529412
0.0112359550561798,0.0224719101123595,0.0674157303370786,0.0449438202247191,0.134831460674157,0.146067415730337,0.157303370786517,0.213483146067416,0.348314606741573,0.539325842696629,0.50561797752809,0.595505617977528,0.550561797752809,0.561797752808989,0.606741573033708,0.719101123595506,0.662921348314607,0.797752808988764,0.752808988764045
0.0101010101010101,0.101010101010101,0.121212121212121,0.161616161616162,0.252525252525253,0.282828282828283,0.313131313131313,0.424242424242424,0.505050505050505,0.575757575757576,0.656565656565657,0.757575757575758,0.828282828282828,0.888888888888889,0.919191919191919,0.929292929292929,0.95959595959596,0.97979797979798,0.98989898989899
0.010989010989011,0.010989010989011,0.010989010989011,0.010989010989011,0.021978021978022,0.021978021978022,0.032967032967033,0.043956043956044,0.131868131868132,0.175824175824176,0.153846153846154,0.186813186813187,0.230769230769231,0.274725274725275,0.32967032967033,0.32967032967033,0.362637362637363,0.395604395604396,0.450549450549451
0.0206185567010309,0.0309278350515464,0.0309278350515464,0.0103092783505155,0.0103092783505155,0.0206185567010309,0.0515463917525773,0.0412371134020619,0.0515463917525773,0.0412371134020619,0.0515463917525773,0.0412371134020619,0.0618556701030928,0.0618556701030928,0.0721649484536082,0.0927835051546392,0.103092783505155,0.134020618556701,0.195876288659794
0.0222222222222222,0.0666666666666667,0.0888888888888889,0.155555555555556,0.211111111111111,0.277777777777778,0.311111111111111,0.411111111111111,0.477777777777778,0.522222222222222,0.533333333333333,0.544444444444444,0.577777777777778,0.611111111111111,0.744444444444444,0.877777777777778,0.911111111111111,0.966666666666667,0.988888888888889
0.03,0.03,0.03,0.03,0.04,0.05,0.16,0.37,0.63,0.74,0.89,0.89,0.88,0.88,0.87,0.87,0.88,0.89,0.89
0.0101010101010101,0.0101010101010101,0.0101010101010101,0.0101010101010101,0.0303030303030303,0.0404040404040404,0.0404040404040404,0.0505050505050505,0.0808080808080808,0.131313131313131,0.151515151515152,0.151515151515152,0.161616161616162,0.161616161616162,0.191919191919192,0.252525252525253,0.303030303030303,0.323232323232323,0.353535353535354
0.02,0.02,0.03,0.03,0.06,0.14,0.21,0.31,0.36,0.42,0.43,0.57,0.63,0.69,0.74,0.82,0.86,0.91,0.95
0.0416666666666667,0.09375,0.166666666666667,0.208333333333333,0.28125,0.447916666666667,0.583333333333333,0.614583333333333,0.614583333333333,0.6875,0.708333333333333,0.770833333333333,0.84375,0.875,0.90625,0.9375,0.958333333333333,0.958333333333333,1
0.0416666666666667,0.0555555555555556,0.0694444444444444,0.0972222222222222,0.138888888888889,0.138888888888889,0.194444444444444,0.208333333333333,0.208333333333333,0.25,0.25,0.319444444444444,0.416666666666667,0.569444444444444,0.680555555555556,0.916666666666667,0.972222222222222,1,1
0.0240963855421687,0.0843373493975904,0.108433734939759,0.168674698795181,0.192771084337349,0.216867469879518,0.313253012048193,0.373493975903614,0.421686746987952,0.518072289156627,0.614457831325301,0.626506024096386,0.698795180722892,0.771084337349398,0.951807228915663,1,1,1,1
0.0217391304347826,0.0434782608695652,0.0543478260869565,0.119565217391304,0.108695652173913,0.217391304347826,0.239130434782609,0.304347826086957,0.304347826086957,0.369565217391304,0.445652173913043,0.489130434782609,0.489130434782609,0.608695652173913,0.717391304347826,0.83695652173913,0.934782608695652,0.978260869565217,0.989130434782609
0.0102040816326531,0.0102040816326531,0.0102040816326531,0.0102040816326531,0.0102040816326531,0.0102040816326531,0.0102040816326531,0.0102040816326531,0.0102040816326531,0.0102040816326531,0.0102040816326531,0.0102040816326531,0.0102040816326531,0.0102040816326531,0.0102040816326531,0.0102040816326531,0.0102040816326531,0.0102040816326531,0.0204081632653061
0.0210526315789474,0.0631578947368421,0.0842105263157895,0.136842105263158,0.105263157894737,0.189473684210526,0.231578947368421,0.273684210526316,0.305263157894737,0.326315789473684,0.378947368421053,0.442105263157895,0.473684210526316,0.526315789473684,0.578947368421053,0.663157894736842,0.68421052631579,0.726315789473684,0.747368421052632
0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0198019801980198,0.0396039603960396,0.0594059405940594,0.099009900990099,0.118811881188119,0.128712871287129,0.405940594059406,0.732673267326733,0.821782178217822,0.851485148514851,0.881188118811881,0.881188118811881,0.900990099009901,0.891089108910891,0.930693069306931,0.94059405940594
0.05,0.025,0.0375,0.0375,0.0375,0.0375,0.0375,0.05,0.0625,0.05,0.05,0.0875,0.125,0.15,0.1625,0.1875,0.175,0.225,0.275
0.0674157303370786,0.146067415730337,0.157303370786517,0.213483146067416,0.235955056179775,0.292134831460674,0.359550561797753,0.393258426966292,0.471910112359551,0.49438202247191,0.550561797752809,0.640449438202247,0.685393258426966,0.730337078651685,0.842696629213483,0.910112359550562,0.955056179775281,0.97752808988764,1
0.0412371134020619,0.0515463917525773,0.0618556701030928,0.0824742268041237,0.0824742268041237,0.0927835051546392,0.0824742268041237,0.134020618556701,0.164948453608247,0.164948453608247,0.22680412371134,0.206185567010309,0.247422680412371,0.288659793814433,0.34020618556701,0.381443298969072,0.505154639175258,0.649484536082474,0.752577319587629
0.0204081632653061,0.0204081632653061,0.0204081632653061,0.0306122448979592,0.0306122448979592,0.0204081632653061,0.0510204081632653,0.0510204081632653,0.0714285714285714,0.13265306122449,0.23469387755102,0.346938775510204,0.397959183673469,0.438775510204082,0.489795918367347,0.561224489795918,0.571428571428571,0.673469387755102,0.969387755102041
0.0101010101010101,0.0202020202020202,0.0404040404040404,0.0606060606060606,0.0606060606060606,0.0808080808080808,0.111111111111111,0.101010101010101,0.121212121212121,0.171717171717172,0.212121212121212,0.272727272727273,0.303030303030303,0.373737373737374,0.424242424242424,0.474747474747475,0.575757575757576,0.727272727272727,0.848484848484849
0.0140845070422535,0.0140845070422535,0.028169014084507,0.028169014084507,0.0845070422535211,0.112676056338028,0.154929577464789,0.211267605633803,0.225352112676056,0.253521126760563,0.295774647887324,0.323943661971831,0.323943661971831,0.352112676056338,0.394366197183099,0.450704225352113,0.901408450704225,1,1
0.0106382978723404,0.0212765957446809,0.0212765957446809,0.0425531914893617,0.0319148936170213,0.0425531914893617,0.0425531914893617,0.074468085106383,0.074468085106383,0.0957446808510638,0.127659574468085,0.159574468085106,0.202127659574468,0.24468085106383,0.308510638297872,0.265957446808511,0.340425531914894,0.393617021276596,0.51063829787234
0.024390243902439,0.024390243902439,0.024390243902439,0.048780487804878,0.048780487804878,0.048780487804878,0.0609756097560976,0.0975609756097561,0.121951219512195,0.121951219512195,0.134146341463415,0.170731707317073,0.280487804878049,0.317073170731707,0.280487804878049,0.329268292682927,0.365853658536585,0.463414634146341,0.48780487804878
0.0103092783505155,0.0824742268041237,0.123711340206186,0.154639175257732,0.185567010309278,0.216494845360825,0.278350515463918,0.319587628865979,0.319587628865979,0.402061855670103,0.402061855670103,0.484536082474227,0.505154639175258,0.597938144329897,0.711340206185567,0.77319587628866,0.804123711340206,0.917525773195876,0.948453608247423
0.0319148936170213,0.0425531914893617,0.0638297872340425,0.148936170212766,0.159574468085106,0.212765957446809,0.223404255319149,0.265957446808511,0.340425531914894,0.361702127659574,0.372340425531915,0.404255319148936,0.478723404255319,0.51063829787234,0.531914893617021,0.627659574468085,0.617021276595745,0.659574468085106,0.702127659574468
0.0224719101123595,0.0449438202247191,0.0561797752808989,0.0674157303370786,0.123595505617978,0.112359550561798,0.157303370786517,0.202247191011236,0.224719101123595,0.235955056179775,0.269662921348315,0.314606741573034,0.348314606741573,0.393258426966292,0.48314606741573,0.606741573033708,0.707865168539326,0.730337078651685,0.775280898876405
0.0208333333333333,0.0416666666666667,0.0833333333333333,0.104166666666667,0.135416666666667,0.177083333333333,0.25,0.322916666666667,0.34375,0.416666666666667,0.416666666666667,0.46875,0.520833333333333,0.541666666666667,0.65625,0.708333333333333,0.802083333333333,0.885416666666667,1
0.0120481927710843,0.036144578313253,0.072289156626506,0.120481927710843,0.132530120481928,0.156626506024096,0.156626506024096,0.216867469879518,0.253012048192771,0.27710843373494,0.325301204819277,0.481927710843373,0.614457831325301,0.783132530120482,0.891566265060241,0.987951807228916,0.987951807228916,0.987951807228916,1
0.0537634408602151,0.0860215053763441,0.0645161290322581,0.032258064516129,0.0967741935483871,0.10752688172043,0.129032258064516,0.182795698924731,0.193548387096774,0.225806451612903,0.225806451612903,0.397849462365591,0.43010752688172,0.505376344086022,0.516129032258065,0.483870967741935,0.473118279569892,0.56989247311828,0.612903225806452
0.0618556701030928,0.0618556701030928,0.103092783505155,0.123711340206186,0.134020618556701,0.206185567010309,0.247422680412371,0.381443298969072,0.402061855670103,0.484536082474227,0.54639175257732,0.597938144329897,0.639175257731959,0.639175257731959,0.649484536082474,0.670103092783505,0.680412371134021,0.711340206185567,0.783505154639175
0.0204081632653061,0.0204081632653061,0.0204081632653061,0.0204081632653061,0.0204081632653061,0.0204081632653061,0.0306122448979592,0.0408163265306122,0.102040816326531,0.112244897959184,0.13265306122449,0.183673469387755,0.224489795918367,0.224489795918367,0.26530612244898,0.285714285714286,0.357142857142857,0.561224489795918,0.663265306122449
0.0101010101010101,0.0101010101010101,0.0101010101010101,0.0101010101010101,0.0101010101010101,0.0101010101010101,0.0101010101010101,0.0101010101010101,0.0404040404040404,0.0707070707070707,0.101010101010101,0.161616161616162,0.232323232323232,0.333333333333333,0.434343434343434,0.555555555555556,0.636363636363636,0.787878787878788,1
0.0404040404040404,0.0606060606060606,0.121212121212121,0.121212121212121,0.171717171717172,0.161616161616162,0.252525252525253,0.333333333333333,0.373737373737374,0.424242424242424,0.464646464646465,0.535353535353535,0.545454545454545,0.555555555555556,0.656565656565657,0.797979797979798,0.888888888888889,0.94949494949495,0.97979797979798
0.0202020202020202,0.0303030303030303,0.0202020202020202,0.0303030303030303,0.0505050505050505,0.0707070707070707,0.0909090909090909,0.111111111111111,0.111111111111111,0.141414141414141,0.171717171717172,0.232323232323232,0.252525252525253,0.292929292929293,0.464646464646465,0.565656565656566,0.787878787878788,0.929292929292929,0.97979797979798
0.0104166666666667,0.0416666666666667,0.104166666666667,0.135416666666667,0.145833333333333,0.21875,0.239583333333333,0.239583333333333,0.270833333333333,0.302083333333333,0.364583333333333,0.395833333333333,0.395833333333333,0.4375,0.46875,0.5,0.53125,0.53125,0.5625
0.0333333333333333,0.0444444444444444,0.155555555555556,0.111111111111111,0.155555555555556,0.188888888888889,0.244444444444444,0.288888888888889,0.3,0.322222222222222,0.366666666666667,0.344444444444444,0.366666666666667,0.411111111111111,0.444444444444444,0.477777777777778,0.522222222222222,0.533333333333333,0.555555555555556
0.0303030303030303,0.0303030303030303,0.0707070707070707,0.161616161616162,0.171717171717172,0.272727272727273,0.414141414141414,0.414141414141414,0.545454545454545,0.595959595959596,0.636363636363636,0.676767676767677,0.828282828282828,0.888888888888889,0.919191919191919,0.96969696969697,0.97979797979798,1,1
0.0319148936170213,0.0638297872340425,0.0531914893617021,0.117021276595745,0.127659574468085,0.191489361702128,0.276595744680851,0.319148936170213,0.414893617021277,0.457446808510638,0.478723404255319,0.48936170212766,0.5,0.5,0.51063829787234,0.531914893617021,0.553191489361702,0.553191489361702,0.563829787234043
0.0101010101010101,0.0101010101010101,0.0101010101010101,0.0101010101010101,0.0101010101010101,0.0101010101010101,0.0101010101010101,0.0303030303030303,0.0404040404040404,0.0606060606060606,0.0404040404040404,0.0505050505050505,0.0505050505050505,0.0606060606060606,0.0707070707070707,0.101010101010101,0.141414141414141,0.181818181818182,0.242424242424242
0.02,0.03,0.03,0.03,0.03,0.03,0.04,0.02,0.04,0.05,0.06,0.06,0.07,0.12,0.13,0.13,0.15,0.16,0.18
0.0108695652173913,0.0108695652173913,0.0108695652173913,0.0108695652173913,0.0108695652173913,0.0108695652173913,0.0108695652173913,0.0217391304347826,0.0217391304347826,0.0326086956521739,0.0543478260869565,0.108695652173913,0.152173913043478,0.282608695652174,0.304347826086957,0.391304347826087,0.478260869565217,0.5,0.5
0.0202020202020202,0.0303030303030303,0.0707070707070707,0.0808080808080808,0.0909090909090909,0.111111111111111,0.111111111111111,0.0808080808080808,0.131313131313131,0.131313131313131,0.171717171717172,0.212121212121212,0.313131313131313,0.494949494949495,0.515151515151515,0.666666666666667,0.686868686868687,0.777777777777778,0.878787878787879
0.0101010101010101,0.121212121212121,0.202020202020202,0.282828282828283,0.363636363636364,0.525252525252525,0.595959595959596,0.686868686868687,0.737373737373737,0.828282828282828,0.848484848484849,0.888888888888889,0.919191919191919,0.929292929292929,0.93939393939394,0.96969696969697,0.95959595959596,0.93939393939394,0.96969696969697
0.0101010101010101,0.0101010101010101,0.0101010101010101,0.0101010101010101,0.0101010101010101,0.0101010101010101,0.0202020202020202,0.0707070707070707,0.0707070707070707,0.0909090909090909,0.121212121212121,0.141414141414141,0.171717171717172,0.191919191919192,0.242424242424242,0.232323232323232,0.282828282828283,0.373737373737374,0.494949494949495
0.0105263157894737,0.0105263157894737,0.0105263157894737,0.0105263157894737,0.0210526315789474,0.0210526315789474,0.0210526315789474,0.0210526315789474,0.0210526315789474,0.0315789473684211,0.0315789473684211,0.0315789473684211,0.0315789473684211,0.0315789473684211,0.0526315789473684,0.0526315789473684,0.0736842105263158,0.0947368421052632,0.147368421052632
0.0217391304347826,0.0326086956521739,0.0326086956521739,0.0326086956521739,0.0326086956521739,0.0326086956521739,0.0543478260869565,0.0434782608695652,0.0434782608695652,0.0543478260869565,0.0543478260869565,0.0652173913043478,0.0652173913043478,0.0760869565217391,0.0869565217391304,0.108695652173913,0.119565217391304,0.130434782608696,0.152173913043478
0.0202020202020202,0.0303030303030303,0.0606060606060606,0.131313131313131,0.212121212121212,0.222222222222222,0.252525252525253,0.272727272727273,0.373737373737374,0.454545454545455,0.565656565656566,0.686868686868687,0.737373737373737,0.848484848484849,0.919191919191919,0.95959595959596,0.97979797979798,1,1
0.0102040816326531,0.0204081632653061,0.0714285714285714,0.0918367346938776,0.163265306122449,0.142857142857143,0.204081632653061,0.295918367346939,0.357142857142857,0.459183673469388,0.510204081632653,0.591836734693878,0.663265306122449,0.724489795918367,0.755102040816326,0.857142857142857,0.989795918367347,1,1
0.03125,0.114583333333333,0.208333333333333,0.208333333333333,0.208333333333333,0.25,0.260416666666667,0.28125,0.364583333333333,0.375,0.40625,0.427083333333333,0.520833333333333,0.604166666666667,0.625,0.645833333333333,0.71875,0.760416666666667,0.78125
0.0206185567010309,0.0103092783505155,0.0103092783505155,0.0309278350515464,0.0309278350515464,0.0412371134020619,0.0309278350515464,0.0515463917525773,0.0927835051546392,0.103092783505155,0.11340206185567,0.11340206185567,0.154639175257732,0.247422680412371,0.298969072164948,0.288659793814433,0.381443298969072,0.494845360824742,0.54639175257732
0.0101010101010101,0.0101010101010101,0.0101010101010101,0.0101010101010101,0.0101010101010101,0.0101010101010101,0.0101010101010101,0.0101010101010101,0.0202020202020202,0.0303030303030303,0.0404040404040404,0.0606060606060606,0.0808080808080808,0.0909090909090909,0.111111111111111,0.121212121212121,0.141414141414141,0.151515151515152,0.232323232323232
0.0326086956521739,0.0760869565217391,0.0760869565217391,0.0978260869565217,0.0760869565217391,0.0869565217391304,0.0978260869565217,0.141304347826087,0.173913043478261,0.195652173913043,0.206521739130435,0.217391304347826,0.228260869565217,0.282608695652174,0.293478260869565,0.380434782608696,0.41304347826087,0.423913043478261,0.510869565217391
0.0104166666666667,0.0104166666666667,0.0208333333333333,0.03125,0.03125,0.03125,0.03125,0.0416666666666667,0.0520833333333333,0.0520833333333333,0.0729166666666667,0.09375,0.0833333333333333,0.09375,0.125,0.104166666666667,0.15625,0.166666666666667,0.208333333333333
0.0204081632653061,0.0204081632653061,0.0510204081632653,0.0816326530612245,0.112244897959184,0.122448979591837,0.112244897959184,0.142857142857143,0.173469387755102,0.224489795918367,0.26530612244898,0.448979591836735,0.622448979591837,0.785714285714286,0.989795918367347,0.979591836734694,0.989795918367347,0.989795918367347,0.989795918367347
0.06,0.1,0.22,0.23,0.36,0.38,0.48,0.48,0.56,0.68,0.77,0.77,0.84,0.86,0.88,0.91,0.95,0.96,0.99
0.0729166666666667,0.0416666666666667,0.0729166666666667,0.104166666666667,0.104166666666667,0.229166666666667,0.302083333333333,0.322916666666667,0.354166666666667,0.385416666666667,0.416666666666667,0.447916666666667,0.5,0.5,0.583333333333333,0.614583333333333,0.677083333333333,0.75,0.864583333333333
0.0104166666666667,0.03125,0.0520833333333333,0.0520833333333333,0.09375,0.0625,0.0833333333333333,0.09375,0.0833333333333333,0.104166666666667,0.114583333333333,0.125,0.135416666666667,0.166666666666667,0.177083333333333,0.25,0.3125,0.4375,0.510416666666667
0.0106382978723404,0.0106382978723404,0.0106382978723404,0.0212765957446809,0.0212765957446809,0.0212765957446809,0.0212765957446809,0.0319148936170213,0.0425531914893617,0.0425531914893617,0.0638297872340425,0.0638297872340425,0.074468085106383,0.074468085106383,0.0851063829787234,0.0957446808510638,0.117021276595745,0.127659574468085,0.148936170212766
0.0306122448979592,0.102040816326531,0.0816326530612245,0.112244897959184,0.163265306122449,0.255102040816327,0.295918367346939,0.336734693877551,0.408163265306122,0.408163265306122,0.510204081632653,0.5,0.561224489795918,0.612244897959184,0.663265306122449,0.714285714285714,0.73469387755102,0.775510204081633,0.836734693877551
0.021978021978022,0.032967032967033,0.032967032967033,0.0549450549450549,0.0549450549450549,0.0549450549450549,0.0549450549450549,0.0549450549450549,0.0879120879120879,0.120879120879121,0.0879120879120879,0.0879120879120879,0.10989010989011,0.120879120879121,0.131868131868132,0.120879120879121,0.164835164835165,0.175824175824176,0.21978021978022
0.0104166666666667,0.0104166666666667,0.0104166666666667,0.0104166666666667,0.0104166666666667,0.0208333333333333,0.0416666666666667,0.104166666666667,0.15625,0.208333333333333,0.239583333333333,0.25,0.3125,0.375,0.541666666666667,0.53125,0.625,0.6875,0.791666666666667
0.0412371134020619,0.0309278350515464,0.0412371134020619,0.0515463917525773,0.0927835051546392,0.144329896907216,0.195876288659794,0.257731958762887,0.391752577319588,0.443298969072165,0.505154639175258,0.587628865979381,0.628865979381443,0.701030927835051,0.721649484536082,0.752577319587629,0.752577319587629,0.824742268041237,0.855670103092783
0.0693069306930693,0.108910891089109,0.128712871287129,0.158415841584158,0.227722772277228,0.287128712871287,0.306930693069307,0.455445544554455,0.524752475247525,0.514851485148515,0.613861386138614,0.712871287128713,0.782178217821782,0.851485148514851,0.900990099009901,0.99009900990099,0.98019801980198,0.99009900990099,0.99009900990099
0.0103092783505155,0.0412371134020619,0.0618556701030928,0.11340206185567,0.134020618556701,0.134020618556701,0.134020618556701,0.164948453608247,0.195876288659794,0.216494845360825,0.288659793814433,0.371134020618557,0.463917525773196,0.525773195876289,0.618556701030928,0.77319587628866,0.814432989690722,0.896907216494845,0.989690721649485
0.0102040816326531,0.0102040816326531,0.0102040816326531,0.0102040816326531,0.0102040816326531,0.0102040816326531,0.0102040816326531,0.0102040816326531,0.0102040816326531,0.0204081632653061,0.0204081632653061,0.0204081632653061,0.0408163265306122,0.0918367346938776,0.153061224489796,0.224489795918367,0.336734693877551,0.387755102040816,0.561224489795918
0.0101010101010101,0.0202020202020202,0.0101010101010101,0.0101010101010101,0.0101010101010101,0.0101010101010101,0.0202020202020202,0.0202020202020202,0.0202020202020202,0.0404040404040404,0.0606060606060606,0.0909090909090909,0.111111111111111,0.111111111111111,0.121212121212121,0.121212121212121,0.131313131313131,0.272727272727273,0.555555555555556
0.0202020202020202,0.0707070707070707,0.161616161616162,0.252525252525253,0.292929292929293,0.333333333333333,0.383838383838384,0.444444444444444,0.505050505050505,0.555555555555556,0.626262626262626,0.696969696969697,0.747474747474748,0.797979797979798,0.808080808080808,0.828282828282828,0.898989898989899,0.909090909090909,0.95959595959596
0.0425531914893617,0.0212765957446809,0.0319148936170213,0.0319148936170213,0.0425531914893617,0.0319148936170213,0.0638297872340425,0.074468085106383,0.106382978723404,0.127659574468085,0.148936170212766,0.180851063829787,0.234042553191489,0.276595744680851,0.329787234042553,0.404255319148936,0.446808510638298,0.468085106382979,0.51063829787234
0.0101010101010101,0.0101010101010101,0.0101010101010101,0.0101010101010101,0.0303030303030303,0.0303030303030303,0.0303030303030303,0.0303030303030303,0.0303030303030303,0.0303030303030303,0.0303030303030303,0.0707070707070707,0.131313131313131,0.212121212121212,0.353535353535354,0.616161616161616,0.686868686868687,0.787878787878788,0.898989898989899
0.02,0.11,0.18,0.2,0.26,0.34,0.38,0.42,0.52,0.59,0.67,0.69,0.8,0.84,0.89,0.92,0.96,0.97,0.99
0.032258064516129,0.043010752688172,0.0537634408602151,0.0645161290322581,0.0967741935483871,0.0967741935483871,0.118279569892473,0.139784946236559,0.182795698924731,0.182795698924731,0.204301075268817,0.236559139784946,0.258064516129032,0.279569892473118,0.290322580645161,0.311827956989247,0.32258064516129,0.344086021505376,0.376344086021505
0.0303030303030303,0.0909090909090909,0.151515151515152,0.171717171717172,0.252525252525253,0.292929292929293,0.303030303030303,0.353535353535354,0.464646464646465,0.515151515151515,0.515151515151515,0.545454545454545,0.575757575757576,0.636363636363636,0.737373737373737,0.848484848484849,0.898989898989899,0.909090909090909,0.97979797979798
0.02,0.04,0.08,0.09,0.17,0.2,0.25,0.33,0.46,0.5,0.6,0.61,0.65,0.73,0.77,0.81,0.85,0.88,0.93
0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.03,0.04,0.07,0.08,0.15,0.18,0.24,0.24,0.28,0.51
0.0101010101010101,0.0202020202020202,0.0707070707070707,0.141414141414141,0.252525252525253,0.313131313131313,0.353535353535354,0.434343434343434,0.585858585858586,0.868686868686869,0.919191919191919,0.919191919191919,0.929292929292929,0.929292929292929,0.93939393939394,0.94949494949495,0.96969696969697,0.97979797979798,1
