"Rep","Gamma_ESS","Psi_ESS","Phi_ESS","InitialBeta_ESS","RunTime"
67,2.54711156566641,2.06952814710396,2.14912538353104,2.06952814710396,12.56325024445
68,3.48900029159503,3.700454854722,4.22909126253943,3.06609116534109,9.45829671596667
69,4.18344427612815,2.7192387794833,2.7192387794833,2.8238248863865,9.56149941526667
70,3.21083976206917,3.10012114958403,2.7679653121286,3.43227698703946,9.03190509305
71,0.631729776316033,0.753216271761423,0.704621673583267,0.631729776316033,41.1568378993
72,1.68316642522759,1.8178197392458,1.95247305326401,1.95247305326401,14.85295786875
73,4.29386265191063,4.01683925501317,3.73981585811571,3.87832755656444,7.2196068
74,1.83781371462879,1.83781371462879,1.7765532574745,1.59277188601162,16.323743675
75,6.71221093545851,3.49594319555131,3.49594319555131,4.47480729030568,7.15114594305
76,5.01866381680138,5.99451511451276,6.41273709924621,4.73984916031241,7.17322405208333
77,6.88673378267459,5.08306541102172,5.73894481889549,4.91909555905328,6.09868209305
78,3.73777224112368,3.07816537504303,3.18809985272314,3.51790328576346,9.09632738611667
79,2.12804423988801,2.27480591160442,2.64171009089546,1.90790173231338,13.6275362402833
80,4.7369751562371,7.10546273435565,4.45832955881139,5.15494355237567,7.17757617015
81,2.41149415795844,2.14355036262972,2.23286496107263,2.59012335484425,11.1963779430667
82,3.83611456693039,3.43927512897207,3.70383475427762,3.70383475427762,7.55973250903333
83,8.33772212201627,4.01445879948932,4.01445879948932,6.02168819923397,6.4765890743
84,2.73510836824962,3.05069779535534,2.62991189254771,2.73510836824962,9.50602188265
85,5.63059763097452,4.66535232280746,4.66535232280746,6.11322028505805,6.21603643056667
86,3.97177462695318,4.2554728145927,4.2554728145927,3.82992553313343,7.04974542361667
87,3.79970638277816,2.71407598769869,2.44266838892882,2.71407598769869,11.05348565625
88,7.99266118567267,3.99633059283633,3.49678926873179,4.62075724796701,8.00734555278333
89,4.14496166195979,4.50024409012777,5.68451885068771,4.50024409012777,8.44398642361667
90,2.29907648869343,2.06124098986307,2.21979798908331,2.85402598596425,12.6137604132
91,4.89031175764119,5.72524303333603,6.20234661944736,4.05538048194635,8.38392356805
92,4.08282357304194,4.76329416854893,5.55717652997375,3.28894121161712,8.81742729166667
93,3.20823600573026,3.65075131686547,3.31886483351406,3.09760717794646,9.03923525208333
94,2.99431996996125,2.33931247653223,2.62002997371609,2.62002997371609,10.6869006388833
95,6.15675413191896,5.30164939137466,9.74819404220501,7.18287982057211,5.84723690903333
96,1.44743616785014,1.24065957244298,1.18896542359119,1.34404787014656,19.3445490875
97,3.31990182028358,3.42050490574672,4.82894810223066,2.81688639296788,9.94005298541667
98,4.98420710080322,5.98104852096386,7.64245088789827,5.15034733749666,6.01901152846667
99,7.92976613603384,7.92976613603384,7.92976613603384,7.92976613603384,2.90046384791667
100,2.55490489631807,2.81039538594988,2.89555888249381,2.3845779032302,11.7421200465167
101,5.84267065404743,6.24561345777483,6.85002766336595,5.64119925218372,4.96348360486667
102,7.46436360991776,6.50739391633856,6.89018179377024,5.7418181614752,5.22482585765
103,6.56628106222964,6.88658745550914,5.44520868575141,4.64444270255267,6.24402148056667
104,12.2733479680809,5.38009773943271,5.38009773943271,6.38886606557634,5.94784733471667
105,7.85697682004789,4.99989434003047,4.82132668502938,4.82132668502938,5.60011834166667
106,6.01945285426556,6.82204656816763,6.62139813969211,6.22010128274108,4.9838416757
107,6.85817511927482,7.91327898377864,6.85817511927482,8.17705494990459,3.7910959618
108,8.24896426979725,7.97399879413734,8.24896426979725,10.7236535507364,3.63682021388333
109,4.05338466045086,4.47270031498026,4.33292843013713,3.91361277560773,7.15451466596667
110,6.69749688198033,7.76909638309718,8.57279600893482,6.96539675725954,3.73273783333333
111,6.95989583034426,5.17020833111288,5.36906249769415,7.15874999692553,5.02881089791667
112,4.56457323251251,6.13856400234441,5.03677046346208,4.56457323251251,6.35327740903333
113,10.5425140008233,5.38341140467573,5.38341140467573,8.97235234112621,4.45813968056667
114,3.36351073457484,3.62224232954214,3.88097392450943,3.88097392450943,7.73001843958333
115,3.53099521890351,3.42065161831277,3.08962081654057,3.42065161831277,9.06260077291667
116,3.72492088594166,4.29798563762499,3.86818707386249,3.43838851009999,6.98001401805
117,4.52584276092891,3.66960223859101,4.28120261168951,3.79192231321071,8.17527297223333
118,7.35420684789689,6.58007981127616,6.58007981127616,6.96714332958652,5.16711057846667
119,6.92096195095979,6.25119143957658,5.80467776532111,6.69770511383205,4.47914613888333
120,5.07469542175187,5.95725114727394,5.51597328451291,5.51597328451291,4.53229171181667
121,5.86931739467234,6.08669952040094,6.30408164612955,5.86931739467234,4.60019422778333
122,8.71841262779213,5.56494423050562,8.34741634575843,6.12143865355618,5.39088960416667
123,8.56509128353888,4.75838404641049,4.35052255671816,5.03029170620537,7.35543824513333
124,1.64068769854212,1.64068769854212,1.64068769854212,1.71202194630482,14.0185118840333
125,4.23027438328714,5.48368901537222,11.1240548597551,3.91692072526587,6.3825647118
126,10.8236969420496,6.82363502868342,9.6472081440007,9.41191038439093,4.24993421806667
127,5.3991237982861,4.58107473793972,4.744684550009,4.744684550009,6.11210285833333
128,8.83152736177953,8.83152736177953,9.85054974967716,9.85054974967716,2.94399812568333
129,8.09641938475949,7.36038125887226,7.36038125887226,7.85107334279708,4.07587582013333
130,11.004778436838,8.20695341052324,7.4608667368393,5.22260671578751,5.36130739375
131,4.2754324489325,7.12572074822083,4.75048049881389,4.59213114885342,6.31515064791667
132,2.56314247409461,2.76819387202218,2.87071957098596,3.07577096891353,9.75365210973333
133,6.69445499531856,6.69445499531856,9.52672441641487,7.98185018672597,3.88381130625
134,5.70096812566208,4.69491492701583,5.36561705944667,4.52723939390812,5.96389933263333
135,5.42099581444831,4.62767935379733,5.81765404477379,4.09880171336335,7.56318606458333
136,5.95553535208781,5.08399359324569,5.08399359324569,6.10079231189483,6.8843517125
137,7.88113081937892,7.318192903709,7.88113081937892,10.9772893555635,3.55278964931667
138,4.67202993417863,3.91847671898852,3.91847671898852,5.12416186329269,6.63523145971667
139,1.49372359843151,1.49372359843151,1.49372359843151,1.49372359843151,16.7366974895833
140,2.64299132192967,1.54174493779231,1.76199421461978,1.54174493779231,18.16124010765
141,8.66073054387001,6.92858443509601,9.40307887620173,7.67093276742773,4.04122952708333
142,6.18920383131507,6.18920383131507,6.80812421444657,8.25227177508676,4.84715010486667
143,7.73050719940654,6.95745647946588,7.21514005277943,7.73050719940654,3.88072855068333
144,1.67133785403028,1.61164721638634,1.61164721638634,1.61164721638634,16.75304602985
145,4.2882320147834,5.00293735058064,7.57587655945068,5.14587841774008,6.99589012361667
146,7.50303196307596,7.08619685401618,11.046130390084,7.08619685401618,4.79806032776667
147,7.81544960795591,6.10582000621555,7.57121680770728,7.32698400745866,4.09445413958333
148,7.59669427779596,6.2944038301738,6.2944038301738,5.20916179048866,4.6072671507
149,5.16723581722144,5.16723581722144,6.29054795140002,6.29054795140002,4.4511225757
150,7.52584347084486,6.79753603818246,7.76861261506567,7.76861261506567,4.11913961805
151,7.93826224971766,6.89375405896534,7.72936061156719,6.4759507826644,4.78694187778333
152,8.23681435061263,7.51003661379387,7.51003661379387,7.99455510500638,4.12780943611667
153,6.13586058574672,6.79327421993387,6.13586058574672,6.13586058574672,4.56333705903333
154,8.28061539943636,7.60921415083341,7.16161331843145,7.60921415083341,4.46826693611667
155,5.74112702762559,5.93909692512992,6.73097651514724,5.93909692512992,5.05127300971667
156,4.39674796047965,4.74385964157014,5.09097132266064,4.97526742896381,8.64275149305
157,9.89291995045077,8.99356359131889,11.0920617626266,10.7922763095827,3.33571889445
158,6.51520421028372,6.29054199613601,7.41385306687458,6.51520421028372,4.45112678958333
159,5.85038493079147,4.61872494536169,5.08059743989786,4.15685245082552,6.49529910416667
160,5.90528366354954,4.6692940595508,4.6692940595508,4.39462970310664,7.28161464375
161,5.98115002979076,6.47957919893999,6.23036461436537,6.47957919893999,4.01260625138333
162,8.61768028775103,5.3860501798444,5.56558518583921,7.00186523379771,5.56994439306667
163,4.79528942256195,6.23387624933053,5.43466134557021,4.95513240331401,6.25613958958333
164,7.64670821040044,10.1956109472006,8.92115957880051,7.39181793672043,3.92325680208333
165,5.01588215246833,6.36631196274826,6.17339341842256,6.94506759572538,5.1835348618
166,7.13347372245131,6.94067713535803,4.62711809023869,5.59110102570508,5.18681380763333
167,2.82138504607801,2.82138504607801,2.82138504607801,3.06672287617175,8.15202449306667
168,7.21460686892286,5.7115637712306,6.01217239076905,5.7115637712306,6.65316917083333
169,1.78322586140393,3.08635245242989,3.15493806248388,1.71464025134994,14.58031792985
170,2.72448814340186,2.88960863694137,3.30240987079014,2.39424715632285,12.1123668972167
171,4.54002824129972,4.70217210706043,5.51289143586395,7.62076169075311,6.16736251666667
172,6.30292689127702,4.2448283145335,4.11619715348703,4.75935295871938,7.77416600973333
173,9.86433093679126,5.91859856207475,6.90503165575388,7.29960489322553,5.06876749375
174,12.6548695560667,5.06194782242668,5.96586707643144,5.24273167322763,5.53146752638333
175,7.56442105755636,8.2221968016917,8.2221968016917,7.56442105755636,3.04054994096667
176,5.10675622814276,5.10675622814276,4.91034252706035,6.28523843463724,5.09129452013333
177,7.37168886033954,5.21412138902065,5.39391867829723,6.47270241395667,5.5618191132
178,3.98784576679917,4.35037720014455,4.71290863348993,3.26278290010841,8.27514450903333
179,7.08918375714945,4.92304427579823,5.71073135992595,5.90765313095787,5.0781586757
180,4.5582622626471,4.99938441709681,5.44050657154653,4.85234369894691,6.80083729583333
181,3.79358651300835,3.16132209417363,3.16132209417363,2.90841632663974,7.9080837875
182,4.43021555085551,4.43021555085551,5.21201829512413,4.95141738036793,7.67457014443333
183,10.7225516145658,6.52677054799656,7.4591663405675,8.1584631849957,4.29002364861667
184,4.02284428195279,3.0762926861992,3.1946116356684,3.0762926861992,8.45173156528333
185,3.28811258380994,4.69730369115705,3.10022043616366,2.72443614087109,10.6444043833333
186,8.6043202244045,6.69224906342572,7.07466329562147,7.83949176001298,5.229930875
187,2.06554901268589,1.84424018989812,1.99177940508997,1.91800979749404,13.5557180333333
188,4.31856772542695,4.93550597191651,5.05889362121442,3.70162947893738,8.10453887151667
189,6.79588373584563,4.47533806994712,4.30958480809723,6.96163699769552,6.03306377708333
190,5.9344959094892,4.91715375357677,5.08671077956218,5.08671077956218,5.89772080625
191,10.095269012802,5.8889069241345,7.78176986403487,7.5714517596015,4.75470241943333
192,6.20953921659665,7.4113855165831,6.61015464992547,6.00923149993224,4.9923189014
193,2.64315167518815,3.10283022739478,2.87299095129147,3.67742841765308,8.70173294098333
194,2.65123186954904,2.37696650373362,2.19412292652334,2.65123186954904,10.93831148195
195,7.23555535068797,7.86473407683475,7.55014471376136,7.23555535068797,3.17874701875
196,6.06811253496052,5.18009606642971,4.88409057691944,4.73608783216431,6.75663145068333
197,6.88931441208339,4.43978039889818,4.13358864725003,4.59287627472226,6.53185459515
198,9.73296642398417,4.21277651187374,4.3580446674556,4.50331282303745,6.8838211375
199,6.15105325347105,5.62382011745925,6.15105325347105,6.32679763214165,5.69008242291667
200,10.4425518609238,10.0074455333854,11.7478708435393,10.4425518609238,2.2982888014
201,7.64708219486042,6.97233964825509,6.97233964825509,6.29759710164976,4.44614025763333
202,3.70607322095748,3.84333519210406,3.98059716325063,3.70607322095748,7.28533906111667
203,4.1879316806407,2.83301260749224,2.83301260749224,3.07936152988287,8.11856605903333
204,4.38985280625896,3.29238960469422,3.41432996042363,3.29238960469422,8.20073054583333
205,5.6918448043472,6.5288808049865,5.6918448043472,5.52443760421934,5.97345872361667
206,5.20600003529928,6.03896004094717,5.8307200395352,6.03896004094717,4.80215133125
207,3.86351702598517,3.59706757591723,3.99674175101914,3.59706757591723,7.50611419723333
208,2.41198104269539,2.51684978368214,2.51684978368214,2.6217185246689,9.53573000486667
209,7.89652754856713,6.84365720875818,6.84365720875818,18.6884485316089,3.79913826875
210,5.96070530546073,5.50218951273298,5.96070530546073,5.50218951273298,4.36189992083333
211,5.28882647536526,5.63004108667914,5.4594337810222,5.11821916970831,5.86141370763333
212,7.36601185090289,7.57646933235726,7.15555436944853,6.94509688799416,4.75155358265
213,8.8521345401111,10.9486927206637,9.55098726696197,8.6191836311608,4.2927499382
214,1.39744376598055,1.34369592882745,1.34369592882745,1.34369592882745,18.6053998257
215,6.06547894602626,10.1091315767104,6.31820723544402,12.1309578920525,3.95681861458333
216,3.00041125975172,3.25044553139769,3.00041125975172,3.25044553139769,7.99890345765
217,6.98666745685313,7.74198285759401,7.17549630703835,6.79783860666791,5.29580092776667
218,2.54376291113581,2.63147887358876,2.54376291113581,2.28061502377693,11.4004335361
219,12.2830446007951,7.7436585526752,6.67556771782345,7.20961313524933,3.74499983473333
220,6.52889847979999,4.70688029939069,4.55504545102325,5.61788938959534,6.58610332708333
221,3.36179786529341,3.07364376255398,2.78548965981454,2.78548965981454,10.4110959083333
222,6.27064202769651,6.074684464331,6.46659959106203,5.29085421086893,5.10314571596667
223,4.4560803511556,4.78616037716712,5.28128041618441,5.28128041618441,6.05913670138333
224,6.94527890194198,6.04911388233657,6.27315513723792,8.06548517644875,4.46346366181667
225,3.7576357942407,2.76296749576522,2.87348619559583,3.09452359525705,9.04824252848333
226,4.47092134080029,6.12681813368928,6.29240781297818,5.46445941653368,6.03902371388333
227,2.43863872528574,2.19477485275717,2.19477485275717,2.43863872528574,12.3019452159667
228,7.81938890926455,7.59597779757128,6.25551112741164,8.2662111326511,4.47605310416667
229,0.971752318929909,0.894012133415516,0.894012133415516,0.932882226172713,25.7267201868167
230,6.88186590904358,7.06786228496368,6.88186590904358,7.81184778864407,5.37644884236667
231,7.19626305768874,5.34579541428306,5.34579541428306,8.84112318516045,4.86363543403333
232,6.86821113557095,5.83797946523531,4.63604251651039,6.18139002201386,5.82393278401667
233,5.67282445777358,4.91644786340377,6.4292010521434,5.67282445777358,5.2883709382
234,7.00575563498496,5.20427561456026,5.80476895470182,11.2092090159759,4.99589220971667
235,11.0508257967476,6.06712004527321,6.50048576279273,6.28380290403297,4.61503972083333
236,6.90187320397766,4.20845927071808,5.0501511248617,5.0501511248617,5.9404162882
237,6.01307729562239,5.61220547591423,6.01307729562239,7.61656457445503,4.98912595416667
238,7.39880781916604,5.60515743876215,5.60515743876215,8.96825190201944,4.46017801875
239,3.64515808397388,3.89654829666174,3.51946297762996,3.39376787128603,7.95575921041667
240,4.19410040842057,4.19410040842057,4.94304690992424,4.19410040842057,6.67604427013333
241,6.39483951329436,5.07825490761611,5.07825490761611,6.58292302839125,5.3167870639
242,4.81203133242485,5.16847809778965,4.81203133242485,5.34670148047205,5.61093603403333
243,3.6054454465616,3.16842175606928,3.38693360131544,2.84065398820005,9.1528218882
244,6.30687815913148,8.08068764138721,8.08068764138721,6.89814798655006,5.07382562221667
245,3.55102591261759,4.18513768272788,3.8046706206617,3.8046706206617,7.88504524861667
246,3.89783489294158,3.89783489294158,4.6774018715299,4.83331526724756,6.41381707708333
247,5.45843686102245,3.68444488119015,3.95736672424127,4.36674948881796,7.32810528333333
248,5.22846118090441,6.09987137772181,5.66416627931311,6.75342902533486,4.59026072291667
249,2.73281708866558,4.02331404720211,5.08607624834983,1.97370123070292,13.1732197333333
250,4.10537839569345,3.94747922662831,3.94747922662831,4.26327756475858,6.33315555693333
251,12.2151440862456,5.4067031201415,5.80719964755938,6.00744791126833,4.99380110208333
252,2.96344468576953,3.22113552801036,3.73651721249202,3.22113552801036,7.76123816666667
253,6.768297697156,5.8347393941,5.601349818336,6.301518545628,4.28468151041667
254,5.72333494211158,5.39628723113378,4.90571566466707,5.23276337564488,6.11531569513333
