"gamma","psi_distribs_0","psi_changetime_0","psi_distribs_1","psi_changetime_1","psi_distribs_2","psi_changetime_2","psi_distribs_3","psi_changetime_3","psi_distribs_4","psi_changetime_4","psi_distribs_5","psi_changetime_5","psi_distribs_6","psi_changetime_6","psi_distribs_7","psi_changetime_7","psi_distribs_8","psi_changetime_8","psi_distribs_9","psi_changetime_9","psi_distribs_10","phi_distribs_0","phi_changetime_0","phi_distribs_1","phi_changetime_1","phi_distribs_2","initialBeta","betaJitter","X"
0.1,0,70,0.0138461668196731,98,0.00431690386987272,112,0.0176909635294964,126,0.00542932298620675,140,0.014370257775585,154,0.00630414624720741,280,0.0132944253068214,336,0.0245860851344605,406,0.0139778922562101,438,0.0233622306303797,0,54,0.0691318745228527,350,0.0246247886263943,0.135001646628981,0.00102595125108012,NA
0.1,0,70,0.0138461668196731,98,0.00431690386987272,112,0.0176909635294964,126,0.00542932298620675,140,0.014370257775585,154,0.00630414624720741,280,0.0132944253068214,336,0.0245860851344605,406,0.0139778922562101,438,0.0233622306303797,0,54,0.0691318745228527,350,0.0246247886263943,0.135001646628981,0.00102595125108012,NA
0.1,0,70,0.0138461668196731,98,0.00431690386987272,112,0.0176909635294964,126,0.00542932298620675,140,0.014370257775585,154,0.00630414624720741,280,0.0132944253068214,336,0.0245860851344605,406,0.0139778922562101,438,0.0233622306303797,0,54,0.0691318745228527,350,0.0246247886263943,0.135001646628981,0.00102595125108012,NA
0.1,0,70,0.0138461668196731,98,0.00431690386987272,112,0.0176909635294964,126,0.00542932298620675,140,0.014370257775585,154,0.00630414624720741,280,0.0132944253068214,336,0.0245860851344605,406,0.0139778922562101,438,0.0233622306303797,0,54,0.0691318745228527,350,0.0246247886263943,0.135001646628981,0.00102595125108012,NA
0.1,0,70,0.0138461668196731,98,0.00431690386987272,112,0.0176909635294964,126,0.00542932298620675,140,0.014370257775585,154,0.00630414624720741,280,0.0132944253068214,336,0.0245860851344605,406,0.0139778922562101,438,0.0233622306303797,0,54,0.0691318745228527,350,0.0246247886263943,0.135001646628981,0.00102595125108012,NA
0.1,0,70,0.0138461668196731,98,0.00431690386987272,112,0.0176909635294964,126,0.00542932298620675,140,0.014370257775585,154,0.00630414624720741,280,0.0132944253068214,336,0.0245860851344605,406,0.0139778922562101,438,0.0233622306303797,0,54,0.0691318745228527,350,0.0246247886263943,0.135001646628981,0.00102595125108012,NA
0.1,0,70,0.0138461668196731,98,0.00431690386987272,112,0.0176909635294964,126,0.00542932298620675,140,0.014370257775585,154,0.00630414624720741,280,0.0132944253068214,336,0.0245860851344605,406,0.0139778922562101,438,0.0233622306303797,0,54,0.0691318745228527,350,0.0246247886263943,0.135001646628981,0.00102595125108012,NA
0.1,0,70,0.0138461668196731,98,0.00431690386987272,112,0.0176909635294964,126,0.00542932298620675,140,0.014370257775585,154,0.00630414624720741,280,0.0132944253068214,336,0.0245860851344605,406,0.0139778922562101,438,0.0233622306303797,0,54,0.0691318745228527,350,0.0246247886263943,0.135001646628981,0.00102595125108012,NA
0.1,0,70,0.0138461668196731,98,0.00431690386987272,112,0.0176909635294964,126,0.00542932298620675,140,0.014370257775585,154,0.00630414624720741,280,0.0132944253068214,336,0.0245860851344605,406,0.0139778922562101,438,0.0233622306303797,0,54,0.0691318745228527,350,0.0246247886263943,0.135001646628981,0.00102595125108012,NA
0.1,0,70,0.0138461668196731,98,0.00431690386987272,112,0.0176909635294964,126,0.00542932298620675,140,0.014370257775585,154,0.00630414624720741,280,0.0132944253068214,336,0.0245860851344605,406,0.0139778922562101,438,0.0233622306303797,0,54,0.0691318745228527,350,0.0246247886263943,0.135001646628981,0.00102595125108012,NA
0.1,0,70,0.0138461668196731,98,0.00431690386987272,112,0.0176909635294964,126,0.00542932298620675,140,0.014370257775585,154,0.00630414624720741,280,0.0132944253068214,336,0.0245860851344605,406,0.0139778922562101,438,0.0233622306303797,0,54,0.0691318745228527,350,0.0246247886263943,0.135001646628981,0.00102595125108012,NA
0.1,0,70,0.0138461668196731,98,0.00431690386987272,112,0.0176909635294964,126,0.00542932298620675,140,0.014370257775585,154,0.00630414624720741,280,0.0132944253068214,336,0.0245860851344605,406,0.0139778922562101,438,0.0233622306303797,0,54,0.0691318745228527,350,0.0246247886263943,0.135001646628981,0.00102595125108012,NA
0.1,0,70,0.0138461668196731,98,0.00431690386987272,112,0.0176909635294964,126,0.00542932298620675,140,0.014370257775585,154,0.00630414624720741,280,0.0132944253068214,336,0.0245860851344605,406,0.0139778922562101,438,0.0233622306303797,0,54,0.0691318745228527,350,0.0246247886263943,0.135001646628981,0.00102595125108012,NA
0.1,0,70,0.0138461668196731,98,0.00431690386987272,112,0.0176909635294964,126,0.00542932298620675,140,0.014370257775585,154,0.00630414624720741,280,0.0132944253068214,336,0.0245860851344605,406,0.0139778922562101,438,0.0233622306303797,0,54,0.0691318745228527,350,0.0246247886263943,0.135001646628981,0.00102595125108012,NA
0.1,0,70,0.0138461668196731,98,0.00431690386987272,112,0.0176909635294964,126,0.00542932298620675,140,0.014370257775585,154,0.00630414624720741,280,0.0132944253068214,336,0.0245860851344605,406,0.0139778922562101,438,0.0233622306303797,0,54,0.0691318745228527,350,0.0246247886263943,0.135001646628981,0.00102595125108012,NA
0.1,0,70,0.0138461668196731,98,0.00431690386987272,112,0.0176909635294964,126,0.00542932298620675,140,0.014370257775585,154,0.00630414624720741,280,0.0132944253068214,336,0.0245860851344605,406,0.0139778922562101,438,0.0233622306303797,0,54,0.0691318745228527,350,0.0246247886263943,0.135001646628981,0.00102595125108012,NA
0.1,0,70,0.0138461668196731,98,0.00431690386987272,112,0.0176909635294964,126,0.00542932298620675,140,0.014370257775585,154,0.00630414624720741,280,0.0132944253068214,336,0.0245860851344605,406,0.0139778922562101,438,0.0233622306303797,0,54,0.0691318745228527,350,0.0246247886263943,0.135001646628981,0.00102595125108012,NA
0.1,0,70,0.0138461668196731,98,0.00431690386987272,112,0.0176909635294964,126,0.00542932298620675,140,0.014370257775585,154,0.00630414624720741,280,0.0132944253068214,336,0.0245860851344605,406,0.0139778922562101,438,0.0233622306303797,0,54,0.0691318745228527,350,0.0246247886263943,0.135001646628981,0.00102595125108012,NA
0.1,0,70,0.0138461668196731,98,0.00431690386987272,112,0.0176909635294964,126,0.00542932298620675,140,0.014370257775585,154,0.00630414624720741,280,0.0132944253068214,336,0.0245860851344605,406,0.0139778922562101,438,0.0233622306303797,0,54,0.0691318745228527,350,0.0246247886263943,0.135001646628981,0.00102595125108012,NA
0.1,0,70,0.0138461668196731,98,0.00431690386987272,112,0.0176909635294964,126,0.00542932298620675,140,0.014370257775585,154,0.00630414624720741,280,0.0132944253068214,336,0.0245860851344605,406,0.0139778922562101,438,0.0233622306303797,0,54,0.0691318745228527,350,0.0246247886263943,0.135001646628981,0.00102595125108012,NA
0.1,0,70,0.0138461668196731,98,0.00431690386987272,112,0.0176909635294964,126,0.00542932298620675,140,0.014370257775585,154,0.00630414624720741,280,0.0132944253068214,336,0.0245860851344605,406,0.0139778922562101,438,0.0233622306303797,0,54,0.0691318745228527,350,0.0246247886263943,0.135001646628981,0.00102595125108012,NA
0.1,0,70,0.0138461668196731,98,0.00431690386987272,112,0.0176909635294964,126,0.00542932298620675,140,0.014370257775585,154,0.00630414624720741,280,0.0132944253068214,336,0.0245860851344605,406,0.0139778922562101,438,0.0233622306303797,0,54,0.0691318745228527,350,0.0246247886263943,0.135001646628981,0.00102595125108012,NA
0.1,0,70,0.0138461668196731,98,0.00431690386987272,112,0.0176909635294964,126,0.00542932298620675,140,0.014370257775585,154,0.00630414624720741,280,0.0132944253068214,336,0.0245860851344605,406,0.0139778922562101,438,0.0233622306303797,0,54,0.0691318745228527,350,0.0246247886263943,0.135001646628981,0.00102595125108012,NA
0.1,0,70,0.0138461668196731,98,0.00431690386987272,112,0.0176909635294964,126,0.00542932298620675,140,0.014370257775585,154,0.00630414624720741,280,0.0132944253068214,336,0.0245860851344605,406,0.0139778922562101,438,0.0233622306303797,0,54,0.0691318745228527,350,0.0246247886263943,0.135001646628981,0.00102595125108012,NA
0.1,0,70,0.0138461668196731,98,0.00431690386987272,112,0.0176909635294964,126,0.00542932298620675,140,0.014370257775585,154,0.00630414624720741,280,0.0132944253068214,336,0.0245860851344605,406,0.0139778922562101,438,0.0233622306303797,0,54,0.0691318745228527,350,0.0246247886263943,0.135001646628981,0.00102595125108012,NA
0.1,0,70,0.0138461668196731,98,0.00431690386987272,112,0.0176909635294964,126,0.00542932298620675,140,0.014370257775585,154,0.00630414624720741,280,0.0132944253068214,336,0.0245860851344605,406,0.0139778922562101,438,0.0233622306303797,0,54,0.0691318745228527,350,0.0246247886263943,0.135001646628981,0.00102595125108012,NA
0.1,0,70,0.0138461668196731,98,0.00431690386987272,112,0.0176909635294964,126,0.00542932298620675,140,0.014370257775585,154,0.00630414624720741,280,0.0132944253068214,336,0.0245860851344605,406,0.0139778922562101,438,0.0233622306303797,0,54,0.0691318745228527,350,0.0246247886263943,0.135001646628981,0.00102595125108012,NA
0.1,0,70,0.0138461668196731,98,0.00431690386987272,112,0.0176909635294964,126,0.00542932298620675,140,0.014370257775585,154,0.00630414624720741,280,0.0132944253068214,336,0.0245860851344605,406,0.0139778922562101,438,0.0233622306303797,0,54,0.0691318745228527,350,0.0246247886263943,0.135001646628981,0.00102595125108012,NA
0.1,0,70,0.0138461668196731,98,0.00431690386987272,112,0.0176909635294964,126,0.00542932298620675,140,0.014370257775585,154,0.00630414624720741,280,0.0132944253068214,336,0.0245860851344605,406,0.0139778922562101,438,0.0233622306303797,0,54,0.0691318745228527,350,0.0246247886263943,0.135001646628981,0.00102595125108012,NA
0.1,0,70,0.0136326975826908,98,0.00411493014508358,112,0.0161928291853387,126,0.0056122752728934,140,0.0154794603966517,154,0.00626381722906612,280,0.0139573569626434,336,0.025190326487023,406,0.0141318614922267,438,0.0248984032261257,0,54,0.0690066417815202,350,0.026365077056667,0.144863465886876,0.00097817692148493,NA
0.1,0,70,0.0136326975826908,98,0.00411493014508358,112,0.0161928291853387,126,0.0056122752728934,140,0.0154794603966517,154,0.00626381722906612,280,0.0139573569626434,336,0.025190326487023,406,0.0141318614922267,438,0.0248984032261257,0,54,0.0690066417815202,350,0.026365077056667,0.144863465886876,0.00097817692148493,NA
0.1,0,70,0.0136326975826908,98,0.00411493014508358,112,0.0161928291853387,126,0.0056122752728934,140,0.0154794603966517,154,0.00626381722906612,280,0.0139573569626434,336,0.025190326487023,406,0.0141318614922267,438,0.0248984032261257,0,54,0.0690066417815202,350,0.026365077056667,0.144863465886876,0.00097817692148493,NA
0.1,0,70,0.0136326975826908,98,0.00411493014508358,112,0.0161928291853387,126,0.0056122752728934,140,0.0154794603966517,154,0.00626381722906612,280,0.0139573569626434,336,0.025190326487023,406,0.0141318614922267,438,0.0248984032261257,0,54,0.0690066417815202,350,0.026365077056667,0.144863465886876,0.00097817692148493,NA
0.1,0,70,0.0136326975826908,98,0.00411493014508358,112,0.0161928291853387,126,0.0056122752728934,140,0.0154794603966517,154,0.00626381722906612,280,0.0139573569626434,336,0.025190326487023,406,0.0141318614922267,438,0.0248984032261257,0,54,0.0690066417815202,350,0.026365077056667,0.144863465886876,0.00097817692148493,NA
0.1,0,70,0.0136326975826908,98,0.00411493014508358,112,0.0161928291853387,126,0.0056122752728934,140,0.0154794603966517,154,0.00626381722906612,280,0.0139573569626434,336,0.025190326487023,406,0.0141318614922267,438,0.0248984032261257,0,54,0.0690066417815202,350,0.026365077056667,0.144863465886876,0.00097817692148493,NA
0.1,0,70,0.0127956146602091,98,0.00379561864213007,112,0.0154666150316291,126,0.00519110980483417,140,0.0156219826076018,154,0.00576525326468592,280,0.0147911636264103,336,0.0244225013335369,406,0.0135593443879454,438,0.0250220867015895,0,54,0.0679198916647494,350,0.025507603601361,0.153109347016451,0.000945617544651162,NA
0.1,0,70,0.0127956146602091,98,0.00379561864213007,112,0.0154666150316291,126,0.00519110980483417,140,0.0156219826076018,154,0.00576525326468592,280,0.0147911636264103,336,0.0244225013335369,406,0.0135593443879454,438,0.0250220867015895,0,54,0.0679198916647494,350,0.025507603601361,0.153109347016451,0.000945617544651162,NA
0.1,0,70,0.0127956146602091,98,0.00379561864213007,112,0.0154666150316291,126,0.00519110980483417,140,0.0156219826076018,154,0.00576525326468592,280,0.0147911636264103,336,0.0244225013335369,406,0.0135593443879454,438,0.0250220867015895,0,54,0.0679198916647494,350,0.025507603601361,0.153109347016451,0.000945617544651162,NA
0.1,0,70,0.0127956146602091,98,0.00379561864213007,112,0.0154666150316291,126,0.00519110980483417,140,0.0156219826076018,154,0.00576525326468592,280,0.0147911636264103,336,0.0244225013335369,406,0.0135593443879454,438,0.0250220867015895,0,54,0.0679198916647494,350,0.025507603601361,0.153109347016451,0.000945617544651162,NA
0.1,0,70,0.0127956146602091,98,0.00379561864213007,112,0.0154666150316291,126,0.00519110980483417,140,0.0156219826076018,154,0.00576525326468592,280,0.0147911636264103,336,0.0244225013335369,406,0.0135593443879454,438,0.0250220867015895,0,54,0.0679198916647494,350,0.025507603601361,0.153109347016451,0.000945617544651162,NA
0.1,0,70,0.0127956146602091,98,0.00379561864213007,112,0.0154666150316291,126,0.00519110980483417,140,0.0156219826076018,154,0.00576525326468592,280,0.0147911636264103,336,0.0244225013335369,406,0.0135593443879454,438,0.0250220867015895,0,54,0.0679198916647494,350,0.025507603601361,0.153109347016451,0.000945617544651162,NA
0.1,0,70,0.0127956146602091,98,0.00379561864213007,112,0.0154666150316291,126,0.00519110980483417,140,0.0156219826076018,154,0.00576525326468592,280,0.0147911636264103,336,0.0244225013335369,406,0.0135593443879454,438,0.0250220867015895,0,54,0.0679198916647494,350,0.025507603601361,0.153109347016451,0.000945617544651162,NA
0.1,0,70,0.0127956146602091,98,0.00379561864213007,112,0.0154666150316291,126,0.00519110980483417,140,0.0156219826076018,154,0.00576525326468592,280,0.0147911636264103,336,0.0244225013335369,406,0.0135593443879454,438,0.0250220867015895,0,54,0.0679198916647494,350,0.025507603601361,0.153109347016451,0.000945617544651162,NA
0.1,0,70,0.0127956146602091,98,0.00379561864213007,112,0.0154666150316291,126,0.00519110980483417,140,0.0156219826076018,154,0.00576525326468592,280,0.0147911636264103,336,0.0244225013335369,406,0.0135593443879454,438,0.0250220867015895,0,54,0.0679198916647494,350,0.025507603601361,0.153109347016451,0.000945617544651162,NA
0.1,0,70,0.0127956146602091,98,0.00379561864213007,112,0.0154666150316291,126,0.00519110980483417,140,0.0156219826076018,154,0.00576525326468592,280,0.0147911636264103,336,0.0244225013335369,406,0.0135593443879454,438,0.0250220867015895,0,54,0.0679198916647494,350,0.025507603601361,0.153109347016451,0.000945617544651162,NA
0.1,0,70,0.0127956146602091,98,0.00379561864213007,112,0.0154666150316291,126,0.00519110980483417,140,0.0156219826076018,154,0.00576525326468592,280,0.0147911636264103,336,0.0244225013335369,406,0.0135593443879454,438,0.0250220867015895,0,54,0.0679198916647494,350,0.025507603601361,0.153109347016451,0.000945617544651162,NA
0.1,0,70,0.0127956146602091,98,0.00379561864213007,112,0.0154666150316291,126,0.00519110980483417,140,0.0156219826076018,154,0.00576525326468592,280,0.0147911636264103,336,0.0244225013335369,406,0.0135593443879454,438,0.0250220867015895,0,54,0.0679198916647494,350,0.025507603601361,0.153109347016451,0.000945617544651162,NA
0.1,0,70,0.0127956146602091,98,0.00379561864213007,112,0.0154666150316291,126,0.00519110980483417,140,0.0156219826076018,154,0.00576525326468592,280,0.0147911636264103,336,0.0244225013335369,406,0.0135593443879454,438,0.0250220867015895,0,54,0.0679198916647494,350,0.025507603601361,0.153109347016451,0.000945617544651162,NA
0.1,0,70,0.0127956146602091,98,0.00379561864213007,112,0.0154666150316291,126,0.00519110980483417,140,0.0156219826076018,154,0.00576525326468592,280,0.0147911636264103,336,0.0244225013335369,406,0.0135593443879454,438,0.0250220867015895,0,54,0.0679198916647494,350,0.025507603601361,0.153109347016451,0.000945617544651162,NA
0.1,0,70,0.0127956146602091,98,0.00379561864213007,112,0.0154666150316291,126,0.00519110980483417,140,0.0156219826076018,154,0.00576525326468592,280,0.0147911636264103,336,0.0244225013335369,406,0.0135593443879454,438,0.0250220867015895,0,54,0.0679198916647494,350,0.025507603601361,0.153109347016451,0.000945617544651162,NA
0.1,0,70,0.0127956146602091,98,0.00379561864213007,112,0.0154666150316291,126,0.00519110980483417,140,0.0156219826076018,154,0.00576525326468592,280,0.0147911636264103,336,0.0244225013335369,406,0.0135593443879454,438,0.0250220867015895,0,54,0.0679198916647494,350,0.025507603601361,0.153109347016451,0.000945617544651162,NA
0.1,0,70,0.0127956146602091,98,0.00379561864213007,112,0.0154666150316291,126,0.00519110980483417,140,0.0156219826076018,154,0.00576525326468592,280,0.0147911636264103,336,0.0244225013335369,406,0.0135593443879454,438,0.0250220867015895,0,54,0.0679198916647494,350,0.025507603601361,0.153109347016451,0.000945617544651162,NA
0.1,0,70,0.0127956146602091,98,0.00379561864213007,112,0.0154666150316291,126,0.00519110980483417,140,0.0156219826076018,154,0.00576525326468592,280,0.0147911636264103,336,0.0244225013335369,406,0.0135593443879454,438,0.0250220867015895,0,54,0.0679198916647494,350,0.025507603601361,0.153109347016451,0.000945617544651162,NA
0.1,0,70,0.0127956146602091,98,0.00379561864213007,112,0.0154666150316291,126,0.00519110980483417,140,0.0156219826076018,154,0.00576525326468592,280,0.0147911636264103,336,0.0244225013335369,406,0.0135593443879454,438,0.0250220867015895,0,54,0.0679198916647494,350,0.025507603601361,0.153109347016451,0.000945617544651162,NA
0.1,0,70,0.0127956146602091,98,0.00379561864213007,112,0.0154666150316291,126,0.00519110980483417,140,0.0156219826076018,154,0.00576525326468592,280,0.0147911636264103,336,0.0244225013335369,406,0.0135593443879454,438,0.0250220867015895,0,54,0.0679198916647494,350,0.025507603601361,0.153109347016451,0.000945617544651162,NA
0.1,0,70,0.0127956146602091,98,0.00379561864213007,112,0.0154666150316291,126,0.00519110980483417,140,0.0156219826076018,154,0.00576525326468592,280,0.0147911636264103,336,0.0244225013335369,406,0.0135593443879454,438,0.0250220867015895,0,54,0.0679198916647494,350,0.025507603601361,0.153109347016451,0.000945617544651162,NA
0.1,0,70,0.0127956146602091,98,0.00379561864213007,112,0.0154666150316291,126,0.00519110980483417,140,0.0156219826076018,154,0.00576525326468592,280,0.0147911636264103,336,0.0244225013335369,406,0.0135593443879454,438,0.0250220867015895,0,54,0.0679198916647494,350,0.025507603601361,0.153109347016451,0.000945617544651162,NA
0.1,0,70,0.0127956146602091,98,0.00379561864213007,112,0.0154666150316291,126,0.00519110980483417,140,0.0156219826076018,154,0.00576525326468592,280,0.0147911636264103,336,0.0244225013335369,406,0.0135593443879454,438,0.0250220867015895,0,54,0.0679198916647494,350,0.025507603601361,0.153109347016451,0.000945617544651162,NA
0.1,0,70,0.0127956146602091,98,0.00379561864213007,112,0.0154666150316291,126,0.00519110980483417,140,0.0156219826076018,154,0.00576525326468592,280,0.0147911636264103,336,0.0244225013335369,406,0.0135593443879454,438,0.0250220867015895,0,54,0.0679198916647494,350,0.025507603601361,0.153109347016451,0.000945617544651162,NA
0.1,0,70,0.0127956146602091,98,0.00379561864213007,112,0.0154666150316291,126,0.00519110980483417,140,0.0156219826076018,154,0.00576525326468592,280,0.0147911636264103,336,0.0244225013335369,406,0.0135593443879454,438,0.0250220867015895,0,54,0.0679198916647494,350,0.025507603601361,0.153109347016451,0.000945617544651162,NA
0.1,0,70,0.0127956146602091,98,0.00379561864213007,112,0.0154666150316291,126,0.00519110980483417,140,0.0156219826076018,154,0.00576525326468592,280,0.0147911636264103,336,0.0244225013335369,406,0.0135593443879454,438,0.0250220867015895,0,54,0.0679198916647494,350,0.025507603601361,0.153109347016451,0.000945617544651162,NA
0.1,0,70,0.0127956146602091,98,0.00379561864213007,112,0.0154666150316291,126,0.00519110980483417,140,0.0156219826076018,154,0.00576525326468592,280,0.0147911636264103,336,0.0244225013335369,406,0.0135593443879454,438,0.0250220867015895,0,54,0.0679198916647494,350,0.025507603601361,0.153109347016451,0.000945617544651162,NA
0.1,0,70,0.0127956146602091,98,0.00379561864213007,112,0.0154666150316291,126,0.00519110980483417,140,0.0156219826076018,154,0.00576525326468592,280,0.0147911636264103,336,0.0244225013335369,406,0.0135593443879454,438,0.0250220867015895,0,54,0.0679198916647494,350,0.025507603601361,0.153109347016451,0.000945617544651162,NA
0.1,0,70,0.0127956146602091,98,0.00379561864213007,112,0.0154666150316291,126,0.00519110980483417,140,0.0156219826076018,154,0.00576525326468592,280,0.0147911636264103,336,0.0244225013335369,406,0.0135593443879454,438,0.0250220867015895,0,54,0.0679198916647494,350,0.025507603601361,0.153109347016451,0.000945617544651162,NA
0.1,0,70,0.0127956146602091,98,0.00379561864213007,112,0.0154666150316291,126,0.00519110980483417,140,0.0156219826076018,154,0.00576525326468592,280,0.0147911636264103,336,0.0244225013335369,406,0.0135593443879454,438,0.0250220867015895,0,54,0.0679198916647494,350,0.025507603601361,0.153109347016451,0.000945617544651162,NA
0.1,0,70,0.0129291880619761,98,0.00388087715533476,112,0.0143906650221998,126,0.00508822295397543,140,0.014525083348274,154,0.00643466785959655,280,0.01481500687996,336,0.02246777455728,406,0.0134863898490633,438,0.0256007879003859,0,54,0.0649647336351899,350,0.0262095033618219,0.141332414646486,0.00090189649199624,NA
0.1,0,70,0.0129291880619761,98,0.00388087715533476,112,0.0143906650221998,126,0.00508822295397543,140,0.014525083348274,154,0.00643466785959655,280,0.01481500687996,336,0.02246777455728,406,0.0134863898490633,438,0.0256007879003859,0,54,0.0649647336351899,350,0.0262095033618219,0.141332414646486,0.00090189649199624,NA
