"gamma","psi_distribs_0","psi_changetime_0","psi_distribs_1","psi_changetime_1","psi_distribs_2","psi_changetime_2","psi_distribs_3","psi_changetime_3","psi_distribs_4","psi_changetime_4","psi_distribs_5","psi_changetime_5","psi_distribs_6","psi_changetime_6","psi_distribs_7","psi_changetime_7","psi_distribs_8","psi_changetime_8","psi_distribs_9","psi_changetime_9","psi_distribs_10","phi_distribs_0","phi_changetime_0","phi_distribs_1","phi_changetime_1","phi_distribs_2","initialBeta","betaJitter","X"
0.1,0,70,0.0181778126249211,98,0.00528264814166309,112,0.0172313874637784,126,0.00558425931137769,140,0.013448278639609,154,0.00714827336267734,280,0.0132049617383465,336,0.0192121073083683,406,0.010107276438299,438,0.0302300697262055,0,54,0.0670656556071664,350,0.0282134472574723,0.12578996115208,0.00141213405864851,NA
0.1,0,70,0.0181778126249211,98,0.00528264814166309,112,0.0172313874637784,126,0.00558425931137769,140,0.013448278639609,154,0.00714827336267734,280,0.0132049617383465,336,0.0192121073083683,406,0.010107276438299,438,0.0302300697262055,0,54,0.0670656556071664,350,0.0282134472574723,0.12578996115208,0.00141213405864851,NA
0.1,0,70,0.0180930151876526,98,0.00537504641042902,112,0.0181333596384032,126,0.00596572911549433,140,0.013202607988735,154,0.00696003785721054,280,0.0127102622633833,336,0.0184582885365465,406,0.0104657498003308,438,0.0298850247440833,0,54,0.0606131687965163,350,0.0270804156700015,0.11894908367998,0.00139800144774786,NA
0.1,0,70,0.0180930151876526,98,0.00537504641042902,112,0.0181333596384032,126,0.00596572911549433,140,0.013202607988735,154,0.00696003785721054,280,0.0127102622633833,336,0.0184582885365465,406,0.0104657498003308,438,0.0298850247440833,0,54,0.0606131687965163,350,0.0270804156700015,0.11894908367998,0.00139800144774786,NA
0.1,0,70,0.0180930151876526,98,0.00537504641042902,112,0.0181333596384032,126,0.00596572911549433,140,0.013202607988735,154,0.00696003785721054,280,0.0127102622633833,336,0.0184582885365465,406,0.0104657498003308,438,0.0298850247440833,0,54,0.0606131687965163,350,0.0270804156700015,0.11894908367998,0.00139800144774786,NA
0.1,0,70,0.0180930151876526,98,0.00537504641042902,112,0.0181333596384032,126,0.00596572911549433,140,0.013202607988735,154,0.00696003785721054,280,0.0127102622633833,336,0.0184582885365465,406,0.0104657498003308,438,0.0298850247440833,0,54,0.0606131687965163,350,0.0270804156700015,0.11894908367998,0.00139800144774786,NA
0.1,0,70,0.0180930151876526,98,0.00537504641042902,112,0.0181333596384032,126,0.00596572911549433,140,0.013202607988735,154,0.00696003785721054,280,0.0127102622633833,336,0.0184582885365465,406,0.0104657498003308,438,0.0298850247440833,0,54,0.0606131687965163,350,0.0270804156700015,0.11894908367998,0.00139800144774786,NA
0.1,0,70,0.0180930151876526,98,0.00537504641042902,112,0.0181333596384032,126,0.00596572911549433,140,0.013202607988735,154,0.00696003785721054,280,0.0127102622633833,336,0.0184582885365465,406,0.0104657498003308,438,0.0298850247440833,0,54,0.0606131687965163,350,0.0270804156700015,0.11894908367998,0.00139800144774786,NA
0.1,0,70,0.0180930151876526,98,0.00537504641042902,112,0.0181333596384032,126,0.00596572911549433,140,0.013202607988735,154,0.00696003785721054,280,0.0127102622633833,336,0.0184582885365465,406,0.0104657498003308,438,0.0298850247440833,0,54,0.0606131687965163,350,0.0270804156700015,0.11894908367998,0.00139800144774786,NA
0.1,0,70,0.0180930151876526,98,0.00537504641042902,112,0.0181333596384032,126,0.00596572911549433,140,0.013202607988735,154,0.00696003785721054,280,0.0127102622633833,336,0.0184582885365465,406,0.0104657498003308,438,0.0298850247440833,0,54,0.0606131687965163,350,0.0270804156700015,0.11894908367998,0.00139800144774786,NA
0.1,0,70,0.0180930151876526,98,0.00537504641042902,112,0.0181333596384032,126,0.00596572911549433,140,0.013202607988735,154,0.00696003785721054,280,0.0127102622633833,336,0.0184582885365465,406,0.0104657498003308,438,0.0298850247440833,0,54,0.0606131687965163,350,0.0270804156700015,0.11894908367998,0.00139800144774786,NA
0.1,0,70,0.0181010813249597,98,0.00507554166475264,112,0.0171798273430887,126,0.00580483100951855,140,0.0135494559071084,154,0.00703440519749035,280,0.0133330265999427,336,0.0191056209405344,406,0.0107391165823502,438,0.0289920563277457,0,54,0.0645470188213678,350,0.0260363730880172,0.135958637575192,0.00148889824236015,NA
0.1,0,70,0.0181010813249597,98,0.00507554166475264,112,0.0171798273430887,126,0.00580483100951855,140,0.0135494559071084,154,0.00703440519749035,280,0.0133330265999427,336,0.0191056209405344,406,0.0107391165823502,438,0.0289920563277457,0,54,0.0645470188213678,350,0.0260363730880172,0.135958637575192,0.00148889824236015,NA
0.1,0,70,0.0181010813249597,98,0.00507554166475264,112,0.0171798273430887,126,0.00580483100951855,140,0.0135494559071084,154,0.00703440519749035,280,0.0133330265999427,336,0.0191056209405344,406,0.0107391165823502,438,0.0289920563277457,0,54,0.0645470188213678,350,0.0260363730880172,0.135958637575192,0.00148889824236015,NA
0.1,0,70,0.0181010813249597,98,0.00507554166475264,112,0.0171798273430887,126,0.00580483100951855,140,0.0135494559071084,154,0.00703440519749035,280,0.0133330265999427,336,0.0191056209405344,406,0.0107391165823502,438,0.0289920563277457,0,54,0.0645470188213678,350,0.0260363730880172,0.135958637575192,0.00148889824236015,NA
0.1,0,70,0.0181010813249597,98,0.00507554166475264,112,0.0171798273430887,126,0.00580483100951855,140,0.0135494559071084,154,0.00703440519749035,280,0.0133330265999427,336,0.0191056209405344,406,0.0107391165823502,438,0.0289920563277457,0,54,0.0645470188213678,350,0.0260363730880172,0.135958637575192,0.00148889824236015,NA
0.1,0,70,0.0181010813249597,98,0.00507554166475264,112,0.0171798273430887,126,0.00580483100951855,140,0.0135494559071084,154,0.00703440519749035,280,0.0133330265999427,336,0.0191056209405344,406,0.0107391165823502,438,0.0289920563277457,0,54,0.0645470188213678,350,0.0260363730880172,0.135958637575192,0.00148889824236015,NA
0.1,0,70,0.0181010813249597,98,0.00507554166475264,112,0.0171798273430887,126,0.00580483100951855,140,0.0135494559071084,154,0.00703440519749035,280,0.0133330265999427,336,0.0191056209405344,406,0.0107391165823502,438,0.0289920563277457,0,54,0.0645470188213678,350,0.0260363730880172,0.135958637575192,0.00148889824236015,NA
0.1,0,70,0.0181010813249597,98,0.00507554166475264,112,0.0171798273430887,126,0.00580483100951855,140,0.0135494559071084,154,0.00703440519749035,280,0.0133330265999427,336,0.0191056209405344,406,0.0107391165823502,438,0.0289920563277457,0,54,0.0645470188213678,350,0.0260363730880172,0.135958637575192,0.00148889824236015,NA
0.1,0,70,0.0181010813249597,98,0.00507554166475264,112,0.0171798273430887,126,0.00580483100951855,140,0.0135494559071084,154,0.00703440519749035,280,0.0133330265999427,336,0.0191056209405344,406,0.0107391165823502,438,0.0289920563277457,0,54,0.0645470188213678,350,0.0260363730880172,0.135958637575192,0.00148889824236015,NA
0.1,0,70,0.0181010813249597,98,0.00507554166475264,112,0.0171798273430887,126,0.00580483100951855,140,0.0135494559071084,154,0.00703440519749035,280,0.0133330265999427,336,0.0191056209405344,406,0.0107391165823502,438,0.0289920563277457,0,54,0.0645470188213678,350,0.0260363730880172,0.135958637575192,0.00148889824236015,NA
0.1,0,70,0.0181010813249597,98,0.00507554166475264,112,0.0171798273430887,126,0.00580483100951855,140,0.0135494559071084,154,0.00703440519749035,280,0.0133330265999427,336,0.0191056209405344,406,0.0107391165823502,438,0.0289920563277457,0,54,0.0645470188213678,350,0.0260363730880172,0.135958637575192,0.00148889824236015,NA
0.1,0,70,0.0181010813249597,98,0.00507554166475264,112,0.0171798273430887,126,0.00580483100951855,140,0.0135494559071084,154,0.00703440519749035,280,0.0133330265999427,336,0.0191056209405344,406,0.0107391165823502,438,0.0289920563277457,0,54,0.0645470188213678,350,0.0260363730880172,0.135958637575192,0.00148889824236015,NA
0.1,0,70,0.0181010813249597,98,0.00507554166475264,112,0.0171798273430887,126,0.00580483100951855,140,0.0135494559071084,154,0.00703440519749035,280,0.0133330265999427,336,0.0191056209405344,406,0.0107391165823502,438,0.0289920563277457,0,54,0.0645470188213678,350,0.0260363730880172,0.135958637575192,0.00148889824236015,NA
