t,R,S,I,sample
18.293648678232405,97.0,19673.0,230.0,13.0
18.29636523567063,97.0,19672.0,231.0,13.0
18.302601483670575,98.0,19672.0,230.0,13.0
18.306045438070253,98.0,19671.0,231.0,13.0
18.306482236502845,99.0,19671.0,230.0,13.0
18.306665339113668,99.0,19670.0,231.0,13.0
18.320038183817896,100.0,19670.0,230.0,13.0
18.322397382750054,100.0,19669.0,231.0,13.0
18.323418784839568,101.0,19669.0,230.0,13.0
18.326320934539943,102.0,19669.0,229.0,13.0
18.326649021724638,103.0,19669.0,228.0,13.0
18.333496652690663,103.0,19668.0,229.0,13.0
18.334849898403366,103.0,19667.0,230.0,13.0
18.336116957241824,103.0,19666.0,231.0,13.0
18.337482809754007,103.0,19665.0,232.0,13.0
18.339562393978294,104.0,19665.0,231.0,13.0
18.344186189836066,104.0,19664.0,232.0,13.0
18.350191765547354,104.0,19663.0,233.0,13.0
18.351095627325854,104.0,19662.0,234.0,13.0
18.35934157420246,104.0,19661.0,235.0,13.0
18.362930349254267,104.0,19660.0,236.0,13.0
18.36335177947373,105.0,19660.0,235.0,13.0
18.36651297334533,105.0,19659.0,236.0,13.0
18.38155825231979,106.0,19659.0,235.0,13.0
18.38331243303797,106.0,19658.0,236.0,13.0
18.389243362110946,106.0,19657.0,237.0,13.0
18.39212962885174,106.0,19656.0,238.0,13.0
18.398765275421898,106.0,19655.0,239.0,13.0
18.402513553223795,106.0,19654.0,240.0,13.0
18.40370239216709,106.0,19653.0,241.0,13.0
18.409098498159757,106.0,19652.0,242.0,13.0
18.422091719575796,106.0,19651.0,243.0,13.0
18.42454570159084,106.0,19650.0,244.0,13.0
18.427037448466486,106.0,19649.0,245.0,13.0
18.427073794459147,106.0,19648.0,246.0,13.0
18.44477084918402,107.0,19648.0,245.0,13.0
18.454043830702677,108.0,19648.0,244.0,13.0
18.455378299560028,108.0,19647.0,245.0,13.0
18.478922046027577,108.0,19646.0,246.0,13.0
18.48288672581488,109.0,19646.0,245.0,13.0
18.48632077790286,109.0,19645.0,246.0,13.0
18.48999540460222,109.0,19644.0,247.0,13.0
18.498650005264434,110.0,19644.0,246.0,14.0
18.5072657246215,110.0,19643.0,247.0,14.0
18.509134142029556,110.0,19642.0,248.0,14.0
18.510290015790464,110.0,19641.0,249.0,14.0
18.524817653537117,110.0,19640.0,250.0,14.0
18.52800836354117,110.0,19639.0,251.0,14.0
18.531285719743305,111.0,19639.0,250.0,14.0
18.534825455504787,111.0,19638.0,251.0,14.0
18.535536803217447,111.0,19637.0,252.0,14.0
18.537450211531976,111.0,19636.0,253.0,14.0
18.53921770364595,112.0,19636.0,252.0,14.0
18.540345035848777,113.0,19636.0,251.0,14.0
18.545067960689675,114.0,19636.0,250.0,14.0
18.545462929097237,114.0,19635.0,251.0,14.0
18.548148043713926,114.0,19634.0,252.0,14.0
18.5494666714857,115.0,19634.0,251.0,14.0
18.557035799095814,115.0,19633.0,252.0,14.0
18.56239026700504,116.0,19633.0,251.0,15.0
18.571107582409237,116.0,19632.0,252.0,15.0
18.573082516169904,117.0,19632.0,251.0,15.0
18.58625433567005,117.0,19631.0,252.0,15.0
18.596051292981002,117.0,19630.0,253.0,15.0
18.59694240571758,118.0,19630.0,252.0,15.0
18.60509143357168,118.0,19629.0,253.0,15.0
